year,operator_id,HHA Name,rpt_rec_num,Provider CCN,Street Address,City,State Code,Zip Code,cbsa_cd,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,HHA-based Hospice Provider CCN,"Total, Medicare Title XVIII Visits","Total, Medicaid Title XIX Visits","Total, Other Visits","Total, Total Visits",Total Episodes-Total Visits,Total Episodes-Total Charges,Total Cost,Total HHA Medicare Program Visits,Total HHA Medicare Program Cost,Gross Patient Revenues Title XVIII Medicare,Gross Patient Revenues Title XIX Medicaid,Gross Patient Revenues Other,Gross Patient Revenues Total,Less: Allowances and discounts on patients' accounts Title XVIII Medicare,Less: Allowances and discounts on patients' accounts Title XIX Medicaid,Less: Allowances and discounts on patients' accounts Other,Less: Allowances and discounts on patients' accounts Total,Net Patient Revenues (line 1 minus line 2) XVIII Medicare,Net Patient Revenues (line 1 minus line 2) XIX Medicaid,Net Patient Revenues (line 1 minus line 2) Other,Net Patient Revenues (line 1 minus line 2) Total,Less Total Operating Expenses (sum of lines 4 through 16),Net Income from service to patients (line 3 minus line 17),Total Other Income (sum of lines 19 through 31),Net Income or Loss for the period (line 18 plus line 32),Total PPS Payment - full episodes/periods without outliers,Total PPS Payment - full episodes/periods with outliers,Total PPS Payment - LUPA episodes/periods,Total PPS Payment - PEP episodes/periods,Total PPS Outlier Payment - full episodes/periods with outliers,Total PPS Outlier Payment - PEP episodes/periods,Allowable Bad Debts,Adjusted Reimbursable Bad Debts,Total Current Assets,Total Fixed Assets,Total Assets,Total Current Liabilities,Total Long Term Liabilities,Total Liabilities,Fund Balance,Total Liabilities and Fund Balances,Total Hospice Days Title XVIII Medicare,Total Hospice Days Title XIX Medicaid,Total Hospice Days Title Other,Total Hospice Days Total,Total Hospice Expenses
2023,6507,MODERN HOME HEALTH CARE INC,566644,59391,3130 BONITA ROAD STE 103,CHULA VISTA,CA,91910,41740,5,01/01/2023,12/31/2023,,20526,,130,20656,20526,4048175,8002032,20526,7949103,5766831,,,5766831,,,,,5766831,,,5766831,8463712,-2696881,2853050,156169,5458430,291657,57250,27203,49884,97,,,3065856,4033,3070341,2379089,,2379089,691252,3070341,,,,,
2023,6633,ALL AMERICANS CHOICE HOME HEALTH,566645,59420,2619 SOUTH WATERMAN AVENUE  SUITE C,SAN BERNARDINO,CA,92408-3737,40140,3,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,8267,SEVA HOME HEALTH,566646,59544,661 N PROSPECT STREET,PORTERVILLE,CA,93257,47300,5,01/01/2023,12/31/2023,,15320,72,9138,24530,15226,3649060,4718657,15226,2906984,3745157,5106,1899180,5649443,,,,,3745157,5106,1899180,5649443,5621491,27952,12870,40822,3634556,139152,40503,2465,18856,,,,1303621,8981,1552337,1608527,,1608527,-56190,1552337,,,,,
2023,7177,ASSIST ON CALL PROFESSIONAL IN HOME,566647,59607,2100 MONUMENT BLVD SUITE 14,PLEASANT HILL,CA,94523,41860,5,01/01/2023,12/31/2023,,3567,,46,3613,3567,464560,1439984,3567,1421073,1471323,,7435,1478758,,,,,1471323,,7435,1478758,1441267,37491,138613,176104,1205589,119571,23519,3442,28678,,,,281530,,281530,528557,406379,934936,-653406,281530,,,,,
2023,6943,DESTINY HOME HEALTH SERVICES  INC,566648,59629,410 EAST FLORENCE AVE,INGLEWOOD,CA,90301,31080,5,01/01/2023,12/31/2023,,4820,,,4820,4802,647773,1345862,4802,1336876,1426862,,69030,1495892,,,,,1426862,,69030,1495892,1469030,26862,,26862,1093750,129219,3365,2874,66849,,,,61461,,61461,59995,145000,204995,-143534,61461,,,,,
2023,4769,HEALING TOUCH OF CA HOME HEALTH AGEN,566649,59662,8010 WAYLAND LANE SUITE 1-E,GILROY,CA,95020,41940,5,01/01/2023,12/31/2023,,1943,,,1943,1943,255520,987596,1943,987599,827294,,7583,834877,,,,,827294,,7583,834877,987596,-152719,,-152719,727984,23690,6351,1695,15183,,,,17487,,649049,111860,784836,896696,-247647,649049,,,,,
2023,4421,EDEN HOME HEALTH  INC.,566650,59677,6300 CANOGA AVE # 1310,WOODLAND HILLS,CA,91367-2555,31080,5,01/01/2023,12/31/2023,,14546,,116,14662,14546,1940851,2282572,14546,2264241,3144806,,47614,3192420,62895,,,62895,3081911,,47614,3129525,2304797,824728,,824728,2501576,360578,815,4362,214580,,,,30340,,30340,16588,,16588,13752,30340,,,,,
2023,2485,MAXIM HEALTHCARE SERVICES  INC.,566651,59684,2000 POWELL STREET  SUITE 900,EMERYVILLE,CA,94608-1888,41860,3,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4422,GOOD SHEPHERD HOME HEALTH LLC,566652,59701,18623 VENTURA BLVD,TARZANA,CA,90815,31080,5,01/01/2023,12/31/2023,,2500,,2,2502,2496,369957,988289,2496,986999,1022294,,,1022294,,,,,1022294,,,1022294,1047166,-24872,,-24872,691555,56723,1798,1908,11930,,,,330094,,330094,1250,66000,67250,262844,330094,,,,,
2023,10606,BAYPOINT HOME HEALTH INC,566653,59788,2515 SANTA CLARA AVENUE SUITE 105,ALAMEDA,CA,94501,41860,5,01/01/2023,12/31/2023,,4206,,,4206,4206,610642,2685275,4206,2685268,2725465,,,2725465,,,,,2725465,,,2725465,2685275,40190,,40190,2510981,14686,125359,28927,5147,,,,804629,,804629,1009,126484,127493,677136,804629,,,,,
2023,3761,ATRINITY HOME HEALTH,566654,77254,8 RESEARCH PARKWAY,WALLINGFORD,CT,6492,,5,01/01/2023,12/31/2023,,42774,5214,115212,163200,37937,6566516,17945742,37937,4134740,9009224,459017,12792889,22261130,331042,,-10832,320210,8678182,459017,12803721,21940920,19249013,2691907,80181,2772088,7953116,397286,176663,65267,110387,570,,,8283307,145316,8466383,1117231,,1117231,7349152,8466383,,,,,
2023,11338,GENTLE CARE  INC,566656,107711,1790 SW 27TH AVE,MIAMI,FL,33145,33100,5,01/01/2023,12/31/2023,,23194,6389,872,30455,23194,3479100,2090447,23194,1816126,1989290,326310,36363,2351963,,,,,1989290,326310,36363,2351963,2090447,261516,297050,558566,1989290,,,,,,,,801128,101036,902164,1150,,1150,901014,902164,,,,,
2023,12016,TODAYS HOME HEALTH SERVICES  INC.,566658,109343,43 NE 10TH ST,HOMESTEAD,FL,32030,,5,01/01/2023,12/31/2023,,2401,,31127,33528,2467,285130,1433826,2467,192798,447886,,1055297,1503183,,,,,447886,,1055297,1503183,1433826,69357,,69357,370458,42605,,210,30837,,,,222150,705,222855,112669,,112669,110186,222855,,,,,
2023,3625,GABLES HOME HEALTH  INC.,566659,109388,9350 SW 72 ST SUITE B-214,MIAMI,FL,33173,33100,5,01/01/2023,12/31/2023,,421,2645,20979,24045,421,44200,644185,421,39749,95049,28874,599164,723087,,,,,95049,28874,599164,723087,644185,78902,,78902,104099,5660,,,8762,,,,-491,3161,2820,79245,,79245,-76425,2820,,,,,
2023,3028,5 STAR HH DBA DOCTORS CHOICE HOME,566660,109449,5800 NW 39TH AVENUE  SUITE 104,GAINESVILLE,FL,32606,23540,5,01/01/2023,12/31/2023,,9141,,10519,19660,8983,2600025,3172350,8983,1444182,1755582,,2020235,3775817,669556,,770491,1440047,1086026,,1249744,2335770,1553252,782518,,782518,1696125,90166,25232,9748,20838,,,,314886000,70047000,1612985000,359617000,1380803000,1740420000,-127435000,1612985000,,,,,
2023,3030,TIMELESS HOME CARE INC.,566661,109485,4901 NW 17TH WAY  SUITE 100,FORT LAUDERDALE,FL,33309,33100,5,01/01/2023,12/31/2023,,6322,,551,6873,6197,1847750,1769959,6197,1610306,1657879,,144494,1802373,54203,,4724,58927,1603676,,139770,1743446,1194816,548630,,548630,1565133,26979,16200,11441,5099,,,,314886000,70047000,1612985000,359617000,1380803000,1740420000,-127435000,1612985000,,,,,
2023,4076,BLUE SKY HOME HEALTHCARE INC,566662,109559,1601 N PALM AVE STE 204B,PEMBROKE PINES,FL,33026,33100,5,01/01/2023,12/31/2023,,1376,,,1376,1333,199950,331372,1333,183194,309580,,5823,315403,,,,,309580,,5823,315403,331611,-16208,,-16208,178309,24263,1142,4239,8041,,,,1467,,65986,6560,150000,156560,-90574,65986,,,,,
2023,1807,URRA HOME HEALTH CORP,566663,109612,8660 WEST FLAGLER ST - STE 124,MIAMI,FL,33144,33100,5,01/01/2023,12/31/2023,,5531,,18,5549,5530,533177,787481,5530,785549,1046876,,12965,1059841,,,,,1046876,,12965,1059841,787581,272260,,272260,851753,73022,,2569,99817,690,,,84876,2800,885916,88151,131625,219776,666140,885916,,,,,
2023,4360,FLORIDA HOME CARE SPECIALISTS OF CIT,566664,109673,18770 CORTEZ BOULEVARD,BROOKSVILLE,FL,34601,45300,5,01/01/2023,12/31/2023,,4408,,3139,7547,4330,1294600,2089620,4330,1198594,1125964,,804736,1930700,246503,,176178,422681,879461,,628558,1508019,1430986,77033,,77033,973565,27283,10391,2569,2898,605,,,314886000,70047000,1612985000,359617000,1380803000,1740420000,-127435000,1612985000,,,,,
2023,14105,PROFESSIONAL PLUST HOME HEALTH INC,566665,109703,2450 SW 137TH AVE STE 201,MIAMI,FL,33175,33100,5,01/01/2023,12/31/2023,,2088,,17744,19832,1921,288150,587694,1921,54512,332681,,348672,681353,,,,,332681,,348672,681353,618595,62758,50255,113013,305873,9814,1235,1911,7276,554,,,225149,6747,322012,13952,71708,85660,236352,322012,,,,,
2023,4320,GEORGIA HOME HEALTH SERVICES,566666,117058,4380 KINGS WAY,VALDOSTA,GA,31605,46660,4,01/01/2023,12/31/2023,,16243,949,30760,47952,16033,2552220,6457468,16033,2491052,6004790,194346,1844645,8043781,7156,103733,941222,1052111,5997634,90613,903423,6991670,6720480,271190,,271190,2891288,147228,24911,8364,38719,1139,,,1955843,84534,2043742,19980,,19980,2023762,2043742,,,,,
2023,4362,GUARDIAN HOME CARE GEORGIA,566667,117131,11660 ALPHARETTA HWY STE 440,ROSWELL,GA,30076-1122,12060,5,01/01/2023,12/31/2023,,69229,2112,65760,137101,66993,17606800,23631380,66993,11364837,18512992,121039,15000791,33634822,888620,7819,1131888,2028327,17624372,113220,13868903,31606495,23201904,8404591,19611,8424202,17118595,277398,226125,33886,54704,,,,244042209,51867740,1912183734,248936309,1427423603,1676359912,235823822,1912183734,,,,,
2023,4363,GUARDIAN HC OF NE GA-GAINESVILLE,566668,117139,655 JESSE PKWY SUITE A,GAINESVILLE,GA,30501,23580,5,01/01/2023,12/31/2023,,33941,1131,31652,66724,32588,8545450,10765748,32588,5113021,8957395,64496,6789665,15811556,460211,7254,421694,889159,8497184,57242,6367971,14922397,9387623,5534774,5148,5539922,8229282,202508,103448,11061,39825,284,,,244042209,51867740,1912183734,248936309,1427423603,1676359912,235823822,1912183734,,,,,
2023,4364,GUARDIAN HOME CARE CENTRAL GA LLC,566669,117145,435 HAWTHORNE BUSINESS PARK STE 500,ATHENS,GA,30606,12020,5,01/01/2023,12/31/2023,,6200,80,6811,13091,5932,1561457,2003989,5932,830407,1639350,4312,1527150,3170812,141694,160,106495,248349,1497656,4152,1420655,2922463,2881170,41293,4898,46191,1476649,32389,26306,608,4280,,,,244042209,51867740,1912183734,248936309,1427423603,1676359912,235823822,1912183734,,,,,
2023,957,FIVE POINTS HEALTHCARE OF GA  LLC,566670,117336,670 HILLCREST ROAD NW,LILBURN,GA,30047,12060,5,01/01/2023,12/31/2023,,4008,39,4922,8969,3941,882975,2934771,3941,1272171,1033360,10055,1269011,2312426,226106,2200,277668,505974,807254,7855,991343,1806452,2000729,-194277,,-194277,943007,12916,14806,1144,1552,,,,314886000,70047000,1612985000,359617000,1380803000,1740420000,-127435000,1612985000,,,,,
2023,957,FIVE POINTS HEALTHCARE OF GA  LLC,566671,117337,2400 LAKE PARK DRIVE  STE 160,SMYRNA,GA,30080,12060,5,01/01/2023,12/31/2023,,3796,243,2883,6922,3672,824475,3061162,3672,1595820,1056462,67629,802366,1926457,202121,12939,153508,368568,854341,54690,648858,1557889,1826982,-269093,,-269093,959265,28457,19668,2364,4648,,,,314886000,70047000,1612985000,359617000,1380803000,1740420000,-127435000,1612985000,,,,,
2023,9815,STAY HOME HEALTHCARE SERVICES,566672,127311,3-3367 KUHIO HIGHWAY,LIHUE,HI,96766,28180,5,01/01/2023,12/31/2023,,2181,,5467,7648,2040,566384,2707345,2040,707738,627293,,1390731,2018024,18726,,41516,60242,608567,,1349215,1957782,2653172,-695390,11,-695379,612095,39367,13710,,10166,,,,629159,,629159,3378112,,3378112,-2748953,629159,,,,,
2023,6365,TOUCHMARK HOME HEALTH & HOME CARE,566673,137092,210 S TOUCHMARK WAY,MERIDIAN,ID,83642,14260,5,01/01/2023,12/31/2023,,2937,,8224,11161,3023,602549,1009021,3023,601765,725776,,1015213,1740989,,,,,725776,,1015213,1740989,1724222,16767,,16767,666732,8196,4364,,,,,,140536360,82313912,151720854,31005118,96763035,127768153,23952701,151720854,,,,,
2023,4615,VISIONS HOME HEALTH & VISIONS HOME C,566674,137107,455 PARK VIEW LOOP,TWIN FALLS,ID,83301,46300,5,01/01/2023,12/31/2023,,13536,2918,13366,29820,13536,2193162,3525008,13536,1577135,1757955,380459,2384883,4523297,,,,,1757955,380459,2384883,4523297,4458894,64403,29945,94348,1702860,61397,19985,2486,14780,,,,1261939,938,1447455,368718,204705,573423,874032,1447455,,,,,
2023,11860,CARING TOUCH INC,566675,147706,10700 W HIGGINS ROAD SUITE 320,ROSEMONT,IL,60018,16980,5,01/01/2023,12/31/2023,,3391,,701,4092,3096,464400,738463,3096,559935,641170,,69233,710403,,,,,641170,,69233,710403,832975,-122572,,-122572,841730,16743,10147,7670,3364,,,,37964,100000,137964,362297,,362297,-224333,137964,,,,,
2023,4816,FAMILY HM HEALTH SERVICES INC.,566676,147712,2171 EXECUTIVE DRIVE,ADDISON,IL,60101,16980,5,01/01/2023,12/31/2023,141622,20009,91,17923,38023,17498,4373000,7426133,17498,3386505,4697384,21082,22433119,27151585,73451,11092,1404620,1489163,4623933,9990,21028499,25662422,23871296,1791126,,1791126,3770682,281590,60480,29065,48083,408,,,7058604,95635,17913927,3971849,1251602,5223451,12690476,17913927,54111,2064,2671,58846,7236534
2023,2643,NIGHTINGALE HHC OF ILLINOIS,566677,147740,628 EXECUTIVE DRIVE,WILLOWBROOK,IL,60527,16980,5,01/01/2023,12/31/2023,,316,,800,1116,294,84284,362535,294,95839,131847,,57077,188924,,,,,131847,,57077,188924,336639,-147715,56040,-91675,82635,3704,169,,3674,,,,96367,,100753,35042,,35042,65711,100753,,,,,
2023,4818,GUARDIAN HOME HEALTH CARE  LLC,566678,147785,181 WAUKEGAN ROAD  SUITE 301,NORTHFIELD,IL,60093,16980,4,01/01/2023,12/31/2023,,32541,,3384,35925,20026,2805050,4482789,20026,2616092,4584261,,261008,4845269,,,,,4584261,,261008,4845269,4897607,-52338,453655,401317,3347876,297759,31644,6030,69682,,,,2342175,,2342175,657187,,657187,1684988,2342175,,,,,
2023,9285,HEALTH RESOURCE SOLUTIONS INCORPORAT,566679,147811,1806 S HIGHLAND AVE  SUITE 225,LOMBARD,IL,60148,16980,5,01/01/2023,12/31/2023,,54585,1838,53591,110014,52489,15750420,23808673,52489,11094135,19879316,202353,12234800,32316469,1244680,18554,1380817,2644051,18634636,183799,10853983,29672418,18383156,11289262,4694,11293956,18565137,157794,281920,35232,25667,589,,,244042209,51867740,1912183734,248936309,1427423603,1676359912,235823822,1912183734,,,,,
2023,4205,ADVANCE CARE HOME HEALTH INC,566680,147866,5940 W TOUHY AVE,NILES,IL,60714,16980,5,01/01/2023,12/31/2023,,3034,,,3034,2493,520450,709128,2493,592625,961366,,,961366,,,,,961366,,,961366,799665,161701,3825,165526,866876,12233,1028,1003,2375,,,,92995,161060,256055,3363,-293644,-290281,546336,256055,,,,,
2023,4206,VENUS HOME HEALTH INC,566681,147892,4701 N CUMBERLAND AVE STE 8,NORRIDGE,IL,60706,16980,5,01/01/2023,12/31/2023,,2660,143,1139,3942,2502,493480,923771,2502,644158,751493,,199267,950760,,,,,751493,,199267,950760,942624,8136,964,9100,663299,12952,169,3917,1750,,,,303308,10036,314944,82240,104780,187020,127924,314944,,,,,
2023,10164,PRUDENTIAL HOME HEALTH SERVICES,566682,147922,4440 W LINCOLN HWY,MATTESON,IL,60443,16980,5,01/01/2023,12/31/2023,,1591,,,1591,1164,239450,392019,1164,285048,273802,,108778,382580,,,,,273802,,108778,382580,392019,-9439,,-9439,276338,30609,,,,1121,,,11161,,11161,,,,11161,11161,,,,,
2023,5298,SYMMETRIX HOME HEALTHCARE INC,566683,147994,2015 S ARLINGTON HEIGHTS RD,ARLINGTON HEIGHTS,IL,60005,16980,5,01/01/2023,12/31/2023,,3514,,,3514,3450,721620,857676,3450,841909,1030785,,,1030785,,,,,1030785,,,1030785,1016473,14312,,14312,1030029,28185,3356,,5107,,,,390980,17467,412960,525909,129165,655074,-242114,412960,,,,,
2023,1204,FAMILY HOME HEALTH CARE PROFESSIONAL,566684,148019,3924 W DEVON AVENUE  SUITE 101 C&D,LINCOLNWOOD,IL,60712,16980,5,01/01/2023,12/31/2023,,1584,,204,1788,1244,262150,393018,1244,286068,549714,,55364,605078,,,,,549714,,55364,605078,575922,29156,95270,124426,495211,6661,1703,,934,,,,213374,35342,349950,-118812,,-118812,468762,349950,,,,,
2023,5111,SPRING MEADOWS HOME HEALTH CARE LLC,566685,148050,113 FAIRFIELD WAY SUITE 204,BLOOMINGDALE,IL,60108-2116,16980,4,01/01/2023,12/31/2023,,1583,541,2399,4523,1331,287100,915267,1331,264063,469032,,459881,928913,,,,,469032,,459881,928913,916936,11977,,11977,384574,15107,2004,2819,6919,8,,,53367,,53367,81448,861737,943185,-889818,53367,,,,,
2023,4620,VITACARE HEALTH SERVICES  INC.,566687,148154,4736 MAIN ST STE 8,LISLE,IL,60532,16980,4,01/01/2023,12/31/2023,,889,,,889,848,178900,3731799,848,3568933,274478,,3945922,4220400,,,,,274478,,3945922,4220400,3769169,451231,,451231,232014,12909,817,537,,,,,938184,73553,1012230,5725,853419,859144,153086,1012230,,,,,
2023,5926,INDIANAPOLIS HOME CARE INC,566688,157259,373 N MERIDIAN PARKE,GREENWOOD,IN,46142,26900,5,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,313,CANNAN HEALTHCARE SERVICES & STAFFIN,566690,157677,2914 HIGHWAY AVENUE,HIGHLAND,IN,46322,16980,5,01/01/2023,12/31/2023,,1986,10322,24,12332,1949,361660,2408865,1949,260562,450197,2168540,,2618737,,,,,450197,2168540,,2618737,2408865,209872,,209872,431582,17865,750,,,,,,790611,103644,894255,147417,35000,182417,,182417,,,,,
2023,3531,NORWELL VISITING  NURSE ASSOCIATION,566691,227241,120 LONGWATER DRIVE,NORWELL,MA,2061,,2,01/01/2023,12/31/2023,221583,61503,71,22126,83700,61053,9098036,20092005,61053,11925590,37334722,1103087,6201212,44639021,7748276,446613,1910958,10105847,29586446,656474,4290254,34533174,37983908,-3450734,3340976,-109758,14135576,1614540,184535,46714,371092,1266,,,10115141,3671305,16550556,4830613,1296982,6127595,10422961,16550556,62170,435,7770,70375,9500214
2023,7316,GUARDIAN HEALTHCARE LLC,566692,227516,891 CENTRE STREET,BOSTON,MA,2130,,5,01/01/2023,12/31/2023,,661,15339,39475,55475,641,96040,4521116,641,66083,658032,1413292,10531537,12602861,,,,,658032,1413292,10531537,12602861,13222704,-619843,1243528,623685,99828,7330,5754,1402,1960,,,,1915106,402253,2883194,566000,10778287,11344287,-8461093,2883194,,,,,
2023,6644,FIRST HOME HEALTH CARE,566693,237489,21700 NORTHWESTERN HIGHWAY  STE 845,SOUTHFIELD,MI,48075,19820,3,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,10414,COMMUNITY HOME HEALTHCARE INC,566694,237498,15565 NORTHLAND DRIVE  STE 403E,SOUTHFIELD,MI,48075-5308,19820,3,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12691,ROYALE HOME HEALTH CARE INC,566695,237525,20600 EUREKA RD  STE 705,TAYLOR,MI,48180,19820,5,01/01/2023,12/31/2023,,862,24,706,1592,858,128700,325704,858,175578,231508,3600,91808,326916,,,,,231508,3600,91808,326916,330449,-3533,774,-2759,242075,,2468,200,,,,,7626,2477,14231,8420,,8420,5811,14231,,,,,
2023,7101,MCGUFFEY HOME HEALTH CARE  LLC,566696,237693,1380 COOLIDGE HWY  SUITE 210,TROY,MI,48084-7067,19820,5,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4221,HEALTH SOURCE HOME CARE INC,566697,239131,110 OWENDALE  STE H,TROY,MI,48083,19820,5,01/01/2023,12/31/2023,,1736,,4313,6049,1669,326100,1122486,1669,317851,368581,,728436,1097017,,,,,368581,,728436,1097017,1178123,-81106,62,-81044,360962,21690,2474,1175,4633,,,,391526,614,2892140,3709,1999900,2003609,888531,2892140,,,,,
2023,3964,HOME CARE WELLNESS  LLC,566698,239245,10272 TELEGRAPH RD  STE A,TAYLOR,MI,48180-3330,19820,3,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,9188,A PLUS TERESA HOME HEALTH CARE  LLC,566699,239326,52188 VAN DYKE AVE  STE 308,SHELBY TOWNSHIP,MI,48316-3567,19820,5,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12415,ADVANCED PROFESSIONAL HHC SERVICES,566700,239344,2075 W BIG BEAVER RD STE 602B,TROY,MI,48084-3443,19820,5,01/01/2023,12/31/2023,,726,,2420,3146,,,563825,,,,,818913,818913,,,,,,,818913,818913,563825,255088,,255088,318983,,4431,,,,,,185101,,185101,7389,,7389,177712,185101,,,,,
2023,14106,WISDOM HOME HEALTH CARE INC,566701,239349,26645 W 12 MILE RD  STE 211,SOUTHFIELD,MI,48034-7812,19820,5,02/08/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7600,ACCRA HOME HEALTH - DULUTH,566702,248002,5322 GRAND AVENUE,DULUTH,MN,55807,20260,5,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,563,HORIZON HOME HEALTH CARE  LLC,566703,297112,3763 HOWARD HUGHES PARKWAY  STE 150,LAS VEGAS,NV,89169,29820,5,01/01/2023,12/31/2023,,17787,,12025,29812,17455,4348230,5468448,17455,3237348,5487404,,1889614,7377018,,,,,5487404,,1889614,7377018,7123940,253078,,253078,4771213,253291,97214,27647,48144,1011,,,2383960,1551,2385511,241805,,241805,2143706,2385511,,,,,
2023,10522,ADVANCED CARE GROUP  LLC,566704,297202,6293 DEAN MARTIN DRIVE  SUITE D-G,LAS VEGAS,NV,89118-3845,29820,3,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6664,BILLET HOME HEALTH LAS VEGAS,566705,297247,726 E SAHARA AVE,LAS VEGAS,NV,89104,29820,5,01/01/2023,12/31/2023,,1690,,,1690,1706,264060,1969992,1706,1997422,2390817,,,2390817,,,,,2390817,,,2390817,2356315,34502,,34502,476510,26867,1040,2461,9754,,,,2497,12003,14500,150876,106622,257498,-242998,14500,,,,,
2023,3978,HERITAGE HEALTH CARE SERVICES  INC.,566706,368151,43 EAST 4TH ST,MANSFIELD,OH,44902,31900,5,01/01/2023,12/31/2023,,7068,211,4012,11291,6846,1464900,1658072,6846,969480,1244298,10714,412841,1667853,,,41248,41248,1244298,10714,371593,1626605,1616076,10529,,10529,968803,128241,10283,1869,41050,,,,424713,22558,448271,330471,,330471,117800,448271,,,,,
2023,3983,REGAL HHC  INC.,566707,368220,1840 WEST HIGH STREET,PIQUA,OH,45356,19430,5,01/01/2023,12/31/2023,,3514,18,1329,4861,3347,742875,1037768,3347,728878,695332,1160,215468,911960,,,25480,25480,695332,1160,189988,886480,952507,-66027,8,-66019,529774,74124,3368,7466,18376,171,,,164909,5152,510061,1441530,,1441530,-931469,510061,,,,,
2023,14107,MARIETTA HOME HEALTH AND HOSPICE  AN,566708,368230,27853 STATE ROUTE 7,MARIETTA,OH,45750-9060,31930,5,01/01/2023,12/31/2023,,12534,,5792,18326,12534,6924313,2730018,12534,1861674,2953908,,2976322,5930230,88088,,2160977,2249065,2865820,,815345,3681165,3383133,298032,,298032,2739962,24743,34758,25447,4722,,,,496935142,41845212,2060170330,473720889,466666042,940386931,1119783399,2060170330,,,,,
2023,4659,A-PLUS CARE INC.,566709,368245,6501 E LIVINGSTON AVE  STE 4,REYNOLDSBURG,OH,43068,18140,5,01/01/2023,12/31/2023,,2027,82895,92406,177328,1905,280370,4434189,1905,165753,461710,2235859,2877857,5575426,,,,,461710,2235859,2877857,5575426,4451928,1123498,129718,1253216,384140,39614,781,,11803,,,,1019867,,1019867,124334,565382,689716,330151,1019867,,,,,
2023,4879,INDUS HOME HEALTH CARE INC,566710,368249,7588 CENTRAL PARKE BLVD,MASON,OH,45040,17140,5,01/01/2023,12/31/2023,,1149,596,6318,8063,884,132600,1129406,884,130949,238680,24478,920226,1183384,,,,,238680,24478,920226,1183384,1072481,110903,443,111346,198179,9021,3912,1900,2308,,,,176224,,227212,29509,,29509,197703,227212,,,,,
2023,3151,HOME HEALTH BY WINDSOR  LLC,566711,368278,18 EAST LIBERTY STREET,GIRARD,OH,44420,49660,4,01/01/2023,12/31/2023,,2710,,7713,10423,2350,1769692,1370938,2350,286834,1391322,,,1391322,,,,,1391322,,,1391322,1382469,8853,,8853,552722,7478,,,798,,,,328658,24193,352851,234756,288864,523620,-170769,352851,,,,,
2023,2769,HEALTH AT HOME  LLC,566712,368343,6445 FAR HILLS AVE.,DAYTON,OH,45459,19430,2,01/01/2023,12/31/2023,,11477,908,9985,22370,10908,1807649,2895647,10908,1395150,2104643,,781786,2886429,,,,,2104643,,781786,2886429,2745378,141051,2678,143729,1331710,466178,18549,40482,178689,5514,,,611686,9959,658318,299390,,299390,358928,658318,,,,,
2023,2984,GUIDING HANDS HOME HEALTH SERVICES,566713,368427,224 WEST WATER ST,OAK HARBER,OH,43449,41780,5,01/01/2023,12/31/2023,,1424,613,806,2843,1058,154325,530499,1058,231071,256512,27544,77415,361471,,,,,256512,27544,77415,361471,553768,-192297,256253,63956,242907,5198,3852,1111,283,,,,366302,128307,494759,410214,30543,440757,54002,494759,,,,,
2023,6313,ABC STAFFING INC,566714,368490,3552 NORTHFIELD RD,BEDFORD HEIGHTS,OH,44146,17410,5,01/01/2023,12/31/2023,,,,,,,,,,,907802,,,907802,3121,,,3121,904681,,,904681,963440,-58759,,-58759,,,,,,,,,63612,,63612,31335,,31335,32277,63612,,,,,
2023,14108,SCIOTO HOME HEALTHCARE LLC,566715,369141,2700 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43231,18140,3,01/01/2023,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2676,PREMIER HOME HEALTH LLC,566716,369198,35 S PARK PL STE 3500,NEWARK,OH,43055,18140,5,01/01/2023,12/31/2023,,4207,201,5045,9453,4124,618600,1519943,4124,666375,1732765,,,1732765,,,,,1732765,,,1732765,1629485,103280,25697,128977,996680,32469,11711,,4696,,,,587077,82505,669582,243643,83281,326924,342658,669582,,,,,
